,Username,Comment,Likes,Replies,Date,link
10,              @georgemontgomery9645            ,"At the moment, ChatGPT is a great tool for generating ideas and giving you direct answers and those answers can be elaborated upon if asked specifically.

Not the Holy Grail just yet. It seems it can give great information on popular artists history, but lesser know artists it seems to give incorrect information on. I asked about Jinjer, a Ukranian Metal Band and Dimmu Borgir, A Norwegian Metal band, and there were a few inaccuracies. 

Very fun tool. Not really dangerous at all. Just need to keep it out of Schools.",1,2,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgzESUm82goQC-rqRf54AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
11,              @robwealer5416            ,"There used to be a warning, a milestone when robots would escape control of their creators. It was the moment they would be able to repair or modify itself or be repaired, restored by another robot.  Technically, self learning is essentially the same... it has been ""repairing"", modifying itself from the very beginning.",4,2,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=Ugxl0RpDO5YjbuhLYRx4AaABAg"" spellcheck=""false"">1 month ago (edited)</a>",https://www.youtube.com/watch?v=THJysHMi81c
12,              @daniellow426            ,"Every instance of an AI should come with a unique personality identifier. Printers have a rudimentary version of this. I am sure some minds somewhere can, hopefully will, tackle and solve this problem sooner than later.
  AI is with us for ever now. We humans have the 'creator obsession' and as a species we desperatly want to make copies of ourselves. We need to provide limits At the beginning, like recognizable individuality.",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgzzORLd9ExuCmOoYtV4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
13,              @EmaManfred            ,These AI tools being available openly over the internet is indeed a cause of concern. Bluewillow for example is on the internet can be easily accessed on Discord but this is mostly used to create content and new business in the art industry. As with the rise of new technology comes the responsibility and regulations. Progression inevitable but hoping for a controlled one.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=Ugzh-apGS-3v-Jv5cEJ4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
14,              @tomarmstrong1281            ,"What appears to have been overlooked is that AI is not hampered by humanity's Achilles heel, the amygdala. As evolved creatures we carry a lot of baggage acquired at a time when instinct was a powerful survival tool.  Fear, greed, aggression, were very useful survival strategies on the savannah. In our modern world they are responsible for enormous divisions and threats to a cohesive society and life style. Not that there are occasions where emotion and instinct are useful. Our problem is that strong emotion and deeply held beliefs can easily overpower rationality and objectivity.",5,3,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=Ugye0v0AnbUkAkdx2N54AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
15,              @russellthorburn9297            ,"ChatGPT is amazing but I've run across simple cases where it's wrong due to contradiction even with simple high school level physics questions. 
Example:
Prompt ""A ball falls from a height of 5 meters. Ignoring wind resistance, is the potential energy before it starts falling equal to the kinetic energy when it hits the ground.""

Reponse: ""No, the potential energy before it starts falling is not equal to the kinetic energy when it hits the ground. Potential energy is converted to kinetic energy as the ball falls. The formula for potential energy is mgh (mass x gravitational acceleration x height), while the formula for kinetic energy is 1/2mv^2 (mass x velocity squared). The potential energy will be equal to kinetic energy only when it reach the ground and come to rest.""

The response contradicts itself.
""No, the potential energy before it starts falling is not equal to the kinetic energy when it hits the ground""
""The potential energy will be equal to kinetic energy only when it reach the ground and come to rest""

Also, it makes no sense to talk about kinetic energy when something is ""at rest"". When something is ""at rest"" it has no kinetic energy.  I would grade the answer as 5 out of 10 were I to get this answer from a student.

Additionally, notice the strange grammar error ( ""......only when it reach the ground and come to rest"").

When questioned about the validity of it's response, however, it did correct itself with the following:
""You are correct, my previous statement was incorrect. I apologize for the confusion. The total mechanical energy of the system, which is the sum of the potential energy and kinetic energy, is conserved as the ball falls. The potential energy is converted to kinetic energy as the ball falls. At the moment the ball is dropped, the potential energy is at its maximum and the kinetic energy is zero, while at the moment it hits the ground the potential energy is zero, and the kinetic energy is at its maximum. The total energy before and after the fall is the same.""",2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=Ugz4FsNbGC0bR6UWgyZ4AaABAg"" spellcheck=""false"">1 month ago (edited)</a>",https://www.youtube.com/watch?v=THJysHMi81c
16,              @jessieguess9008            ,"I tried chatgpt, it was fun! I don't have any fears now, after using it for a few days, because it spat out writing yeah, but it was all very cliche. What surprised me most is that while using it my creativity came out in a torrent. Why artists are catastrophizing about this tech, I will never know, this is going to be a tool that aids human creativity, instead of the thing that replaces it. One more step toward a cyborg existence! The future is going to be wild!",2,2,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=Ugy1piwS9W52MXT8uz14AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
17,              @JasonDrvmz            ,I’ve been using it for about a month now and I’ve already come up with a books worth of material. Definitely a game changer. People are already using Chat GPT to make money.,7,3,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgxSbW4OMnDEndyVgAx4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
18,              @kevinschwarz2884            ,I will forever be indebted to you you’ve changed my whole life I’ll continue to preach about your name for the world to hear you’ve saved me from a huge financial debt with just little investment thanks so much Mrs. Lisa,60,11,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=Ugz-gupH3kX38q-EWTl4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
19,              @nevm7469            ,"i don’t buy that we’re 75 yrs away from ai being “human like”... as someone who studies and analyzes this field i think we’re about a decade and a half away, max! once it’s capable of unsupervised learning is when it’ll really enter a more conscious like state and we’re likely not far at all from the point where it can be trained and programmed to do exactly that. i’d honestly be extremely shocked if we didn’t have a self-learning ai by 2030. it would mean that progress slowed down dramatically for some reason.",7,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgycE5pj69K99gGpald4AaABAg"" spellcheck=""false"">1 month ago (edited)</a>",https://www.youtube.com/watch?v=THJysHMi81c
20,              @williammj1343            ,"To obtain financial freedom, one must either be a business owner, an investor or both, generating passive income, particularly on a monthly basis.",19,26,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgzTFboakIHS2fPqMh54AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
21,              @Dainja            ,"If it's a tool that can make my life easier and more streamlined, then I'm all for it. So far, it appears that chatgpt will do just that. ",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgwjRjTlUq_F3W3GUw54AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
22,              @matsinilsson9578            ,"The absolute dream for lazy and not-so-detail-oriented people! May be helpful & quick as a start for everyone. Fact-checking is a must for sure: As my own personal test, ChatGPT wrote the most inflated essay ever and exaggerated my modest accomplishments > hundredfold. Entertaining read . Nonetheless, the effort needed to dig up material and improve & push our ability to be think & being creative, form new ideas, and organize them also diminishes a tad, which may screw with our own evolution & development.",18,4,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgzxV-YeZ4r4BLavmxh4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
23,              @calistaharrison6803            ,"Same applies to Turnitin that is widely used by Universities - there are loads of flaws and people's future careers depend on it - like most tech platforms it has inherent faults and it restricts wholesome, independent and objective thinking. It is a pity that there is no decent critique by the very same groups/academics re: this platform that preach critical thinking. That's where automatic spellchecker stops and proofreading starts...",4,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgwNVYaFnvPADQQ1RE54AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
24,              @9753flyer            ,"AI is not even a teenager yet.. teenagers have 'some' idea of right/wrong/limits/etc.. 

AI right now is like a 2 or 3 year old toddler with access to 100% information, the abilities of a teenager (say driving a car for example) and processing/'thinking' millions of times faster than humans are able to do, that's AI right now.

Lots of potential.. also a lot of risk.",11,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgxKZEtsygs3D83yVZN4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
25,              @muhsetio            ,"Im commenting just from reading the caption. Probably because he actually dive into it and experience it himself. People who experience things, will know naturally the good, bad and what meaning something have compared to those who only gives warning but never truly know whats the danger he spoke of.",2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgzC7duA-CCAYJ2Nzax4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
26,              @banksygraffiti7929            ,"The problem hasn't started with ChatGPT, the problem started when education became part of labour market where students needed degrees to get jobs, not enlightened. Imagine if this was introduced to 17th or 18 century education, it would have been completely irrelevant to what education was at the time.",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgweZ2WFKE3WdX8mUzF4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
27,              @WilfEsme            ,AI indeed has threats and cons but also some possible solutions to revolutionize how people work. What are your thoughts on image generators like Bluewillow if they will either replace artists or assist them?,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgyXQJ4T9mOGapAkUQ94AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
28,              @naMelaK            ,"This will become an access problem very soon, like computers or internet. If you have it integrated early and fully, there is very little chance for competition to keep up. And as an individual, not having access to this new-tech, will severely impede your chances on work, funding and well-being.",2,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgyVzgL9yZVXfdzJEX54AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
29,              @aceyage            ,Mark my words: this will lead to society falling apart. Our politicians have no idea how to handle this.,4,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgwdZRbpW5vVgePWYmt4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
30,              @jovoc8129            ,Just got another A on my biology exam and I didn't even open the book!... got to love technology.,12,5,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgzWS_oe3GneWaYVNgZ4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
31,              @dredgerivers7730            ,I hope ChatGPT turns out to be a decent boss.  Thank God they didn't invent PettyTyrantGPT.,37,3,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgzMqRSkiDJ2iWD9Tul4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
32,              @insomnia1on1            ,"I ASKED ChatGPT about the USA millitary .this is little scary......As a language model, I am a computer program that is designed to assist users with tasks such as answering questions and generating text. I am trained on a large dataset of text, which includes a wide range of information from various sources. My creators at OpenAI have partnerships with different organizations, including military agencies, to help them with certain tasks, but it's not something I can confirm or deny. I do not have any knowledge or control over how my output is used by different organizations or individuals. My primary goal is to assist users in providing accurate and helpful information to the best of my abilities.",2,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgyVpdTo0XT_ZaUW4cJ4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
33,              @xxnike0629xx            ,"Something like this seems like a precursor to Skynet. 

In the mean time, people using this will make them dumber and less and less able to think and form cohesive thoughts themselves. 

Of course there’s a risk of any new technology to be misused. It’s a risk derived from human nature. 

People shouldn’t just depend solely only AI. It should be used as a tool to assist people. 

It’s good that teachers these days are savvy and aware enough to check to see if students are potentially using this.",1,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgwanR9tBIvmBcN3QpR4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
34,              @firstname732            ,5:07 75 years?!? I think there’s already ai that’s truly human like it’s just hidden from the public at the moment,10,2,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=Ugyv6RCOKrkQNhqs4vJ4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
35,              @Mavrik9000            ,"5:00 ""Gary Marcus, who you just heard from there, has written books about artificial intelligence. He has founded companies
about artificial intelligence. He says we're about 75 years away from truly being human-like."" 
Gary may not fully grasp exponential growth! Many of these machine systems have already reached or surpassed human abilities. Although human-like is a subjective term, we seem to have already reached that point. These systems will improve and change so much in the next 10 to 20 years that we won't know who or what is human, or what is real anymore.",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgyHJJcp5RDUc3qT0Y94AaABAg"" spellcheck=""false"">1 month ago (edited)</a>",https://www.youtube.com/watch?v=THJysHMi81c
36,              @noam65            ,"Imagine a student is accused of cheating,  but shows multiple successive drafts, proving no cheating occurred. The allegation of cheating is a potential tort. Especially if that allegation led punishments, missed opportunities,  damage to reputation,  and other damages.  Yes... all parties incur risk.",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgzIgufCMcwC0lTYuDp4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
37,              @maneshipocrates2264            ,"If you are a researcher in AI, you will wonder if there is anything new in this ChatGPT! Anyways, lay/ordinary consumers are fascinated.",1,2,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgzfdG38S31ad-wMKxB4AaABAg"" spellcheck=""false"">1 month ago (edited)</a>",https://www.youtube.com/watch?v=THJysHMi81c
38,              @alevyts3523            ,"Chat can somehow memorize what it has generated. And then some other user can ask the chatbot if this text was generated by them. It can simply answer ""true"" or ""false"".",4,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgzIp1YUdTCwF14NRBF4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
39,              @pauljackvasilyev3870            ,"Intriguing, i always knew there was more to life and i have also been looking for a way to find not only protection but a way to be influential to the human society.",0,4,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=Ugxomy_7qiCT1NxpQ6B4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
40,              @john-smith.            ,"So, basically it's like a search engine that spits answers  out in conversational mode, and maybe somehow grades the data, and it takes the best search results for its output. 

Well at least it seams better than the broken Russian chat machines running all over YT.",14,31,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=Ugyytreiu2n_XT0z4CR4AaABAg"" spellcheck=""false"">1 month ago (edited)</a>",https://www.youtube.com/watch?v=THJysHMi81c
41,              @aardque            ,ChatGPT's breathless imperative to always provide an answer is the same dilemma Pinocchio found himself in.,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=Ugz5dF9N69suMqf_3zV4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
42,              @sanjithkeshavmurthy4171            ,The gpt zero built to check whether something is AI generated won't work in all cases cuz you will be able to introduce two to three words a sentence of your own to make it unique and technically make it non AI generated and there is no code or algorithm able to detect such subtle changes which convert AI generated text into original text. There is no finite differentiating factor and anti AI tools only go so far if someone generates text they need using chatgpt go through it and modify it just a bit they are in the clear and any student with half a brain will do that and in the end the objective is achieved anyway cutting down time need to complete assignments,3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=Ugy5dpBRhMCqM4Y1QCF4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
43,              @grtamayo2277            ,Great reporting indeed!,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgxtMhH6UokNdV0U8_Z4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
44,              @ryanalbertson4413            ,It reminds me of the world wide web in the early-mid 90s. The possibilities are endless in great and terrible ways,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=Ugytcsm9WTN6-DSUKdp4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
45,              @peter_280            ,We need a mmropg with Chatgtp as quest system. You have to imagine an npc who creates quests on the fly.,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgwY2zDxUbo36NuACc14AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
46,              @TheVPDD            ,People don’t realize how fast and exponential improvements in AI will be. It won’t be 75 years until it’s human like.,2,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgxJvaFsv7HlnBsCx1h4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
47,              @vander1773            ,In the future there would be two AI systems one for general public and one much better and smarter built for elites. These would mostly be secret and they would help them stay dominant and miles ahead of common people,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgxHNmdyZd8HBuv297N4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
48,              @jellywhit4174            ,"Good, wish I missed all AI stages my entire life.",2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgxNNiCWTQO_7kroFEd4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
49,              @davidtaylor5320            ,"I, for one, welcome our new AI overlords and swear my allegiance",6,2,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgwVBFhaQ1fK2SaPNah4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
50,              @billyclabough9835            ,"Anti-A.I. arguments, sound similar to the old anti-calculator arguments. Don't fear the tech, learn to use it. This is how we advance.",14,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgwGcdneS4-_wZTeOTV4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
51,              @GMack224            ,I can see how Chat GPT can help law enforcement to investigate major crimes.  But it outs merely a tool and should be treated as such.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=Ugw52i8K_Asv0rFg1qx4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=THJysHMi81c
52,              @shihtzusrule9115            ,"It's going to promote dumber humans and more than likely has an Achilles heel someone is planning on exploiting sometime in the future.  That said, doctors could benefit from it for possible differential diagnoses, diagnoses to rule out to get to the definitive diagnosis. Physicians seem to be getting weaker on this front. They tend to go for low-hanging fruit and ignoring significant symptoms.",2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=THJysHMi81c&amp;lc=UgwLVgrbvBTDyao5xrZ4AaABAg"" spellcheck=""false"">1 month ago (edited)</a>",https://www.youtube.com/watch?v=THJysHMi81c
